center_hz,width_hz,sample_pos,level_db,time_sec
0.0,2285156.25,57155584,-71.65937042236328,5.7155584
-9765.625,2285156.25,57163776,-73.25914764404297,5.7163776
-4882.875,2285156.25,57171968,-73.17384338378906,5.7171968
-4882.875,2285156.25,57180160,-73.06986236572266,5.718016
0.0,2304687.5,57188352,-73.0046615600586,5.7188352
4882.8125,2294922.0,57196544,-75.59383392333984,5.7196544
-4882.8125,2294922.0,57204736,-75.17598724365234,5.7204736
-4882.875,2285156.25,57212928,-73.18667602539062,5.7212928
-2441.4375,2280273.5,57221120,-72.98499298095703,5.722112
0.0,2294922.0,57229312,-71.94993591308594,5.7229312
-4882.875,2285156.25,57237504,-72.16282653808594,5.7237504
-4882.875,2285156.25,57245696,-75.57398223876953,5.7245696
7324.25,2290039.0,57253888,-72.93901824951172,5.7253888
-4882.875,2285156.25,57262080,-71.56016540527344,5.726208
-2441.375,2309570.25,57278464,-74.48268127441406,5.7278464
2441.4375,2280273.5,57286656,-73.05689239501953,5.7286656
-7324.1875,2299804.5,57294848,-74.20237731933594,5.7294848
4882.8125,2294922.0,57303040,-73.86288452148438,5.730304
-2441.4375,2290039.0,57311232,-73.14055633544922,5.7311232
-4882.8125,2294922.0,57319424,-73.31635284423828,5.7319424
0.0,2285156.25,57327616,-72.62197875976562,5.7327616
1992187.5,2294922.0,57335808,-72.1292724609375,5.7335808
4882.875,2285156.25,57344000,-74.41361999511719,5.7344
2441.375,2299804.75,57352192,-72.08965301513672,5.7352192
-2441.4375,2290039.0,57360384,-72.01179504394531,5.7360384
4882.8125,2294922.0,57368576,-73.2771987915039,5.7368576
0.0,2294922.0,57376768,-73.1328125,5.7376768
-7324.25,2280273.5,57384960,-73.08006286621094,5.738496
0.0,2294922.0,57393152,-71.90593719482422,5.7393152
2441.375,2299804.75,57401344,-73.1295394897461,5.7401344
2441.375,2309570.25,57409536,-73.25472259521484,5.7409536
-4882.8125,2294922.0,57417728,-72.48643493652344,5.7417728
-4882.875,2285156.25,57425920,-71.58951568603516,5.742592
2441.4375,2290039.0,57434112,-72.79733276367188,5.7434112
0.0,2304687.5,57442304,-73.77902221679688,5.7442304
-2441.4375,2280273.5,57450496,-71.75953674316406,5.7450496
-2441.4375,2280273.5,57458688,-73.13348388671875,5.7458688
7324.1875,2309570.5,57466880,-73.49497985839844,5.746688
2441.4375,2290039.0,57475072,-73.0673828125,5.7475072
-2441.4375,2280273.5,57483264,-72.91559600830078,5.7483264
-2441.375,2299804.75,57491456,-71.82592010498047,5.7491456
-2441.375,2299804.75,57499648,-73.35328674316406,5.7499648
-2441.4375,2290039.0,57507840,-72.60629272460938,5.750784
0.0,2285156.25,57516032,-71.58904266357422,5.7516032
0.0,2285156.25,57524224,-72.57209777832031,5.7524224
0.0,2294922.0,57532416,-73.0887451171875,5.7532416
0.0,2285156.25,57540608,-73.06925201416016,5.7540608
-7324.25,2280273.5,57565184,-80.6390151977539,5.7565184
-2441.4375,2280273.5,57573376,-72.7322769165039,5.7573376
2441.4375,2280273.5,57581568,-71.56669616699219,5.7581568
2441.375,2270507.75,57589760,-72.21586608886719,5.758976
-2441.4375,2280273.5,57597952,-73.05036163330078,5.7597952
0.0,2294922.0,57606144,-71.77350616455078,5.7606144
0.0,2285156.25,57614336,-73.05208587646484,5.7614336
-2441.375,2299804.75,57622528,-73.29688262939453,5.7622528
0.0,2294922.0,57630720,-73.01991271972656,5.763072
0.0,2285156.25,57638912,-72.84012603759766,5.7638912
4882.8125,2275390.5,57647104,-73.65021514892578,5.7647104
-7324.25,2290039.0,57655296,-73.02376556396484,5.7655296
0.0,2285156.25,57663488,-72.19434356689453,5.7663488
0.0,2265625.0,57671680,-71.58712768554688,5.767168
-2441.4375,2290039.0,57679872,-73.08650207519531,5.7679872
-2441.4375,2290039.0,57688064,-73.23237609863281,5.7688064
-2441.4375,2290039.0,57696256,-71.10363006591797,5.7696256
